"word","freq"
"we are trying to",10
"we dont have the",10
"we just need to",10
"we live in a",10
"we want you to",10
"what a beautiful day",10
"what are you talking",10
"what do you want",10
"what the hell is",10
"what you need to",10
"when he was a",10
"when i wake up",10
"when i was at",10
"when i was little",10
"when you go to",10
"when you have to",10
"who wants to be",10
"why is it so",10
"will be held at",10
"will not be the",10
"with left in the",10
"with one of my",10
"would be fun to",10
"would be willing to",10
"wouldnt be able to",10
"you have a lot",10
"you may need to",10
"you please follow me",10
"a conference call with",9
"a couple of times",9
"a cup of coffee",9
"a good place to",9
"a great day for",9
"a great place to",9
"a great time and",9
"a group of people",9
"a large amount of",9
"a long list of",9
"a long time and",9
"a lot of good",9
"a lot of other",9
"a lot of times",9
"a lot of ways",9
"a week or two",9
"about the fact that",9
"about the size of",9
"all is well with",9
"all the way from",9
"also known as the",9
"am i the only",9
"an eye out for",9
"an interview with the",9
"and a couple of",9
"and a handful of",9
"and i had to",9
"and i love you",9
"and i thought it",9
"and i wanted to",9
"and it was so",9
"and it will be",9
"and see what happens",9
"and there was a",9
"and we have to",9
"appears to be a",9
"are going to get",9
"are looking for a",9
"are you kidding me",9
"are you looking for",9
"as a member of",9
"as i write this",9
"as much as you",9
"as soon as the",9
"at in the morning",9
"at the high school",9
"at this point in",9
"back in the s",9
"be able to find",9
"be able to see",9
"be careful not to",9
"be one of those",9
"before the end of",9
"believed to be the",9
"but for some reason",9
"but i thought id",9
"but i wanted to",9
"but if you have",9
"but if you want",9
"by one of the",9
"by the name of",9
"by the time we",9
"come to terms with",9
"declined to comment on",9
"did not respond to",9
"didnt want to be",9
"do i have to",9
"do the same thing",9
"does anyone have a",9
"does it take to",9
"dont know about you",9
"dont know if i",9
"dont know what it",9
"during the regular season",9
"during world war ii",9
"end of the season",9
"end of the semester",9
"end up with a",9
"especially when it comes",9
"even if you dont",9
"far as i can",9
"first three months of",9
"for a while now",9
"for it to be",9
"for me but i",9
"for much of the",9
"for spreading the word",9
"for stopping by and",9
"for those of us",9
"for years to come",9
"forward to a great",9
"get me wrong i",9
"get my hands on",9
"get the chance to",9
"get to see the",9
"glad you enjoyed it",9
"going to be an",9
"gonna be a great",9
"got out of the",9
"had a good time",9
"has a way of",9
"has been a lot",9
"has the ability to",9
"have a couple of",9
"have a ton of",9
"have no idea why",9
"have nothing to do",9
"have to do with",9
"have to take a",9
"he is going to",9
"he said he had",9
"how do you feel",9
"i also want to",9
"i am not saying",9
"i am on the",9
"i came across a",9
"i cant believe you",9
"i cant tell you",9
"i could be there",9
"i decided to go",9
"i do have a",9
"i dont feel like",9
"i dont know but",9
"i dont know where",9
"i dont see how",9
"i dont think the",9
"i dont think we",9
"i dont understand how",9
"i get to see",9
"i had to go",9
"i had to make",9
"i have a new",9
"i hope you enjoy",9
"i know is that",9
"i know its not",9
"i looked at my",9
"i love you all",9
"i need to find",9
"i never would have",9
"i really wanted to",9
"i think about it",9
"i think i just",9
"i think i might",9
"i think i need",9
"i think im gonna",9
"i think we should",9
"i think you should",9
"i thought you were",9
"i told her i",9
"i told him that",9
"i was a bit",9
"i was excited to",9
"i was hoping to",9
"i was supposed to",9
"i will always love",9
"i wonder how many",9
"i wonder if i",9
"id like to see",9
"id love to hear",9
"id love to see",9
"if i had a",9
"if it werent for",9
"if there is one",9
"if you can get",9
"if you dont want",9
"if you need to",9
"if youre looking for",9
"im not the only",9
"im on my way",9
"im pretty sure i",9
"im so glad i",9
"im so proud of",9
"in a car accident",9
"in a few hours",9
"in a phone interview",9
"in a small bowl",9
"in a world where",9
"in any of the",9
"in charge of the",9
"in front of him",9
"in less than a",9
"in part because of",9
"in some of the",9
"in such a way",9
"in the air and",9
"in the hands of",9
"in the mood for",9
"in the mood to",9
"in the right place",9
"is a form of",9
"is a part of",9
"is it just me",9
"is not the same",9
"is one of only",9
"is the ability to",9
"is the difference between",9
"is the fact that",9
"is the kind of",9
"is the only thing",9
"is the only way",9
"is the story of",9
"it as much as",9
"it comes to the",9
"it could have been",9
"it didnt take long",9
"it makes me feel",9
"it took me a",9
"it was a nice",9
"it was a pretty",9
"it was hard to",9
"it was kind of",9
"it was my first",9
"it would be great",9
"item c above pp",9
"its a beautiful day",9
"its been a long",9
"its going to get",9
"its not too late",9
"just around the corner",9
"know how it goes",9
"know if you have",9
"know if you need",9
"know what kind of",9
"me and i will",9
"me me me me",9
"million or cents a",9
"millions of dollars in",9
"miss you so much",9
"months of the year",9
"more than a dozen",9
"more than any other",9
"more than just a",9
"more than two dozen",9
"most of them are",9
"need to get my",9
"not the same as",9
"not want to be",9
"now its time to",9
"of my all time",9
"of the first half",9
"of the things i",9
"of the world and",9
"of the year award",9
"on a lot of",9
"on and off the",9
"on the brink of",9
"on the cover of",9
"on the ground in",9
"on the heels of",9
"on the number of",9
"on the part of",9
"on the phone with",9
"on the same day",9
"on the way home",9
"on the west side",9
"one of my all",9
"one of those things",9
"only a handful of",9
"open to the public",9
"over the next two",9
"over the past two",9
"people are going to",9
"people in the world",9
"per serving calories g",9
"prayers go out to",9
"preheat oven to degrees",9
"put a smile on",9
"seems to me that",9
"shut the fuck up",9
"so i can go",9
"so i dont know",9
"so much fun to",9
"sometimes you have to",9
"spent most of the",9
"stuck in my head",9
"take care of the",9
"thank u so much",9
"thanks for coming out",9
"thanks for the great",9
"that a lot of",9
"that he has a",9
"that i do not",9
"that i dont have",9
"that i would be",9
"that most of the",9
"that they have a",9
"that we have to",9
"that you need to",9
"that you will not",9
"thats what i did",9
"the author of the",9
"the beauty of the",9
"the beginning of a",9
"the best thing about",9
"the cause of the",9
"the danicos little italy",9
"the day after the",9
"the details of the",9
"the first three months",9
"the form of a",9
"the impact of the",9
"the last of the",9
"the national weather service",9
"the new england patriots",9
"the new york yankees",9
"the past few days",9
"the return of the",9
"the sale of the",9
"the strength of the",9
"the surface of the",9
"the united states in",9
"the world trade center",9
"the wrong side of",9
"there are a couple",9
"there is not a",9
"there is very little",9
"there will always be",9
"there would be no",9
"theres going to be",9
"they need to be",9
"think its going to",9
"think were going to",9
"this is not an",9
"this was going to",9
"those who want to",9
"to all the moms",9
"to all the people",9
"to be aware of",9
"to come back to",9
"to deal with a",9
"to do is to",9
"to find a way",9
"to focus on the",9
"to get the job",9
"to get them to",9
"to go along with",9
"to go out there",9
"to have sex with",9
"to let go of",9
"to let me know",9
"to live up to",9
"to make a decision",9
"to move to the",9
"to pay for it",9
"to put together a",9
"to see in the",9
"to see you at",9
"to take a break",9
"to talk to me",9
"to work on the",9
"to years in prison",9
"trying to find the",9
"trying to get a",9
"wait to see what",9
"want you to be",9
"was a good idea",9
"was going to get",9
"was the end of",9
"was the only one",9
"way to start the",9
"we are looking forward",9
"we got to the",9
"we hope to see",9
"we want to see",9
"we will have to",9
"week and a half",9
"went back to the",9
"went on to say",9
"what do you do",9
"what i wanted to",9
"when he was in",9
"will always love you",9
"will be a good",9
"will be available for",9
"will continue to be",9
"will have to wait",9
"with all of the",9
"would be nice to",9
"would not have been",9
"would you do if",9
"year and a half",9
"year in a row",9
"you and your family",9
"you can get a",9
"you can get it",9
"you can see that",9
"you dont know how",9
"you had a great",9
"you have an amazing",9
"you have to take",9
"you just want to",9
"you know what it",9
"you may want to",9
"you want to make",9
"you want to see",9
"you will have to",9
"you will need to",9
"a big thank you",8
"a dream come true",8
"a far cry from",8
"a few years back",8
"a great time at",8
"a happy mothers day",8
"a list of the",8
"a long way to",8
"a lot about the",8
"a lot more than",8
"a lot of great",8
"a lot of sense",8
"a man and a",8
"a matter of fact",8
"a part of our",8
"a participant in the",8
"a role in the",8
"a time when the",8
"a waste of time",8
"a year and a",8
"able to do that",8
"according to court documents",8
"accounting jobs in italy",8
"after a long day",8
"all i want is",8
"all over the country",8
"all the moms out",8
"all the way back",8
"am going to try",8
"am i supposed to",8
"and all the other",8
"and as a result",8
"and be sure to",8
"and by the way",8
"and every one of",8
"and for the first",8
"and have a great",8
"and he is a",8
"and i are going",8
"and i look forward",8
"and im not sure",8
"and it would be",8
"and look forward to",8
"and of course there",8
"and said he was",8
"and that was the",8
"and there is a",8
"and there will be",8
"and was able to",8
"and we need to",8
"and would like to",8
"are a couple of",8
"as a form of",8
"as a part of",8
"as it turned out",8
"as long as they",8
"as long as we",8
"as much as he",8
"as opposed to the",8
"asked me if i",8
"at least a year",8
"at madison square garden",8
"at one of the",8
"at some of the",8
"at the box office",8
"at the cost of",8
"at the intersection of",8
"back and forth between",8
"back in the lineup",8
"be a good idea",8
"be able to go",8
"be able to tell",8
"be back in the",8
"be interesting to see",8
"be on the lookout",8
"be the first to",8
"be used as a",8
"been part of the",8
"before the start of",8
"best of both worlds",8
"big fan of the",8
"brought to you by",8
"but as soon as",8
"but i am going",8
"but i dont want",8
"but i feel like",8
"but i think it",8
"but it was the",8
"but there are a",8
"but they are not",8
"by far the best",8
"calories g fat g",8
"calories g protein g",8
"can be found in",8
"can you follow me",8
"cant stop thinking about",8
"catch up on my",8
"caught up in the",8
"cents or percent to",8
"chicago illinois incorporated in",8
"chief executive of the",8
"did not have a",8
"did the same thing",8
"do you feel about",8
"do you think about",8
"do you think of",8
"do you think that",8
"doesnt have to be",8
"dont even have a",8
"dont know what i",8
"dont think i could",8
"each and every one",8
"early in the morning",8
"end of last year",8
"every one of you",8
"felt like i was",8
"first day of the",8
"first round of the",8
"follow me i love",8
"for a few months",8
"for a number of",8
"for all of your",8
"for at least a",8
"for more information call",8
"for more information visit",8
"for one of the",8
"for some of the",8
"for the duration of",8
"for the follow i",8
"for the last three",8
"for the next years",8
"for the purpose of",8
"for those who have",8
"from percent to percent",8
"from the rest of",8
"g carbohydrate g fat",8
"get in the way",8
"get out of this",8
"get out there and",8
"get ready for the",8
"get the word out",8
"getting ready to go",8
"glad you like it",8
"going to be there",8
"going to get a",8
"good news is that",8
"gotten a lot of",8
"has been a long",8
"has been able to",8
"has been one of",8
"have a great week",8
"have the chance to",8
"have the power to",8
"have to do to",8
"have to go through",8
"have to look at",8
"have to make a",8
"have to pay for",8
"having a good day",8
"having a great time",8
"he did not know",8
"he said of the",8
"he was the first",8
"hi my name is",8
"hope u have a",8
"hope you enjoy it",8
"how do i get",8
"how i feel about",8
"how many of you",8
"how old are you",8
"how to use it",8
"hundreds of millions of",8
"i am happy to",8
"i am ready to",8
"i asked him if",8
"i cant believe i",8
"i cant seem to",8
"i decided to use",8
"i didnt even know",8
"i didnt know that",8
"i didnt know what",8
"i do know that",8
"i do my best",8
"i dont like that",8
"i dont like the",8
"i dont like to",8
"i dont need a",8
"i dont see why",8
"i dont think any",8
"i dont think anyone",8
"i dont think she",8
"i dont wanna talk",8
"i got a little",8
"i had a lot",8
"i hate it when",8
"i hate when people",8
"i have a good",8
"i have a great",8
"i have a job",8
"i have a question",8
"i have been trying",8
"i have nothing to",8
"i have so much",8
"i have to take",8
"i hope to be",8
"i look at the",8
"i love you and",8
"i love you guys",8
"i may not be",8
"i need to know",8
"i think about the",8
"i think i may",8
"i think its just",8
"i think we can",8
"i thought he was",8
"i thought id share",8
"i thought we were",8
"i used to love",8
"i want to say",8
"i want to share",8
"i want to win",8
"i was at the",8
"i was ready to",8
"i was the only",8
"i was working on",8
"i will be able",8
"i will not be",8
"if i can help",8
"if i had to",8
"if i have to",8
"if you are looking",8
"if you dont get",8
"if you dont mind",8
"if you have not",8
"if you think you",8
"if you want me",8
"im about to go",8
"im going to bed",8
"im so excited to",8
"in a conference call",8
"in a few days",8
"in a good mood",8
"in a variety of",8
"in just a few",8
"in love with a",8
"in love with you",8
"in my life that",8
"in one way or",8
"in st louis and",8
"in st louis county",8
"in the absence of",8
"in the basement of",8
"in the city of",8
"in the course of",8
"in the eyes of",8
"in the fall of",8
"in the first inning",8
"in the general election",8
"in the head with",8
"in the lives of",8
"in the new year",8
"in the past and",8
"in the past two",8
"in the presence of",8
"in the shape of",8
"in the st louis",8
"in the top of",8
"in touch with the",8
"interesting to see what",8
"is a big part",8
"is an opportunity to",8
"is by far the",8
"is going to take",8
"is it wrong to",8
"is looking forward to",8
"is not one of",8
"is not the only",8
"is nothing more than",8
"is out of the",8
"is that there is",8
"is the key to",8
"is the one who",8
"is up to you",8
"it can be done",8
"it comes down to",8
"it is a very",8
"it is difficult to",8
"it looks like the",8
"it means a lot",8
"it means to be",8
"it must have been",8
"it over and over",8
"it turns out that",8
"it was a beautiful",8
"it was in the",8
"it was the best",8
"it would be so",8
"its part of the",8
"its the kind of",8
"just a lot of",8
"just got back from",8
"just got home from",8
"keep up the great",8
"keep up with the",8
"keep your head up",8
"know for a fact",8
"know how you feel",8
"last night i was",8
"later in the day",8
"let us know how",8
"live in a world",8
"long way to go",8
"look forward to your",8
"looking forward to getting",8
"lot of people who",8
"love the idea of",8
"love to see you",8
"many of the same",8
"many of you have",8
"may not be a",8
"may not be able",8
"may not be the",8
"me if you want",8
"me know what you",8
"me when i was",8
"men and women who",8
"mg sodium g fiber",8
"might have been a",8
"million or a share",8
"more than billion in",8
"more than two years",8
"mothers day to the",8
"much better than the",8
"my favorite part of",8
"my friends and family",8
"my life right now",8
"my wife and i",8
"need to get the",8
"need to look at",8
"needs to be done",8
"next thing you know",8
"no matter how much",8
"not a lot of",8
"not the first time",8
"not the only one",8
"not to say that",8
"now i have to",8
"now we have to",8
"of a man who",8
"of how many times",8
"of my favorite things",8
"of my life i",8
"of the holy spirit",8
"of the most popular",8
"of the new york",8
"of the season the",8
"of them in the",8
"of things to do",8
"of world war ii",8
"off to a great",8
"oil and gas companies",8
"on his way to",8
"on in my life",8
"on my list of",8
"on the ground floor",8
"on the inside of",8
"on the lookout for",8
"on the one hand",8
"on the topic of",8
"on the west coast",8
"one at a time",8
"one of our favorite",8
"one of the guys",8
"one of the nations",8
"one of the two",8
"or at least the",8
"or cents a share",8
"or cents per share",8
"out the rest of",8
"out to be the",8
"over the last few",8
"over the past year",8
"part of the problem",8
"parts of the world",8
"people who want to",8
"person in the world",8
"please follow me back",8
"plenty of time to",8
"pm friday and saturday",8
"president of the united",8
"really need to get",8
"really want to see",8
"right around the corner",8
"rt thanks for the",8
"said he did not",8
"said i dont think",8
"said in a recent",8
"said last week that",8
"she said she was",8
"sign up for the",8
"so excited to have",8
"so excited to see",8
"so i can see",8
"so i went to",8
"so if you are",8
"so much for your",8
"so much so that",8
"so there you have",8
"so what do you",8
"some of my favorite",8
"sorry to hear about",8
"sounds like a good",8
"sounds like a great",8
"sounds like a plan",8
"south carolina insurance comapny",8
"spending a lot of",8
"spread the word about",8
"taking the time to",8
"than any of the",8
"than the rest of",8
"thanks for spreading the",8
"thanks to all the",8
"thanks to all who",8
"thanks to everyone who",8
"that has to be",8
"that he would be",8
"that i am a",8
"that i wanted to",8
"that i would have",8
"that is a good",8
"that is a great",8
"that it is the",8
"that it was the",8
"that some of the",8
"that there are no",8
"that there was no",8
"that this was a",8
"that we have a",8
"that would be great",8
"the accounting jobs in",8
"the back of a",8
"the best place to",8
"the body of christ",8
"the definition of a",8
"the fact that our",8
"the fact that you",8
"the first time ever",8
"the game in the",8
"the idea is to",8
"the length of the",8
"the list goes on",8
"the los angeles county",8
"the members of the",8
"the midst of a",8
"the moms out there",8
"the next day and",8
"the one thing i",8
"the only person who",8
"the people who are",8
"the quality of the",8
"the reason for the",8
"the rest of her",8
"the rest of his",8
"the results of the",8
"the same time as",8
"the sound of the",8
"the south carolina insurance",8
"the spirit of the",8
"the success of the",8
"the support of the",8
"the top of my",8
"the two of them",8
"the united states to",8
"the us attorneys office",8
"the winner will be",8
"the year of the",8
"there are more than",8
"there is no doubt",8
"there is nothing like",8
"there was no way",8
"there were a lot",8
"there were so many",8
"they are in the",8
"they were going to",8
"think i need to",8
"think this is a",8
"this is the most",8
"this is the worst",8
"this side of the",8
"this sort of thing",8
"time and time again",8
"time to do it",8
"to a great start",8
"to all my friends",8
"to all of us",8
"to be involved in",8
"to comment on the",8
"to do a lot",8
"to do it again",8
"to figure out a",8
"to get back on",8
"to get in the",8
"to get out and",8
"to get the best",8
"to go back and",8
"to go for a",8
"to go into the",8
"to go to work",8
"to hold on to",8
"to make it to",8
"to make sure i",8
"to make that happen",8
"to percent from percent",8
"to percent of the",8
"to pick up the",8
"to play in the",8
"to say that the",8
"to see how the",8
"to see if the",8
"to see you soon",8
"to sit down and",8
"to tell the truth",8
"to the attention of",8
"to the conclusion that",8
"to the idea of",8
"to the next level",8
"to the other side",8
"to the tune of",8
"to the university of",8
"to think of it",8
"to those who are",8
"to try it out",8
"to try to get",8
"to work with the",8
"to work with you",8
"trying to get to",8
"trying to make a",8
"up a copy of",8
"up a lot of",8
"up with a new",8
"used to be a",8
"very excited to be",8
"want to be in",8
"want to get a",8
"want to go home",8
"want to see you",8
"was born in the",8
"was going to do",8
"was killed in a",8
"was looking forward to",8
"was one of those",8
"way back to the",8
"way to make a",8
"we are what we",8
"we cant wait to",8
"we have a new",8
"we have to be",8
"we have to do",8
"we have to get",8
"we still have a",8
"we want to be",8
"what did you do",8
"what i am doing",8
"what im talking about",8
"what is wrong with",8
"what you think of",8
"whats up with that",8
"when i get back",8
"when i saw it",8
"when i woke up",8
"when you look at",8
"who is going to",8
"will be the last",8
"will have to do",8
"will have to go",8
"will never be the",8
"with a time of",8
"with that in mind",8
"with the addition of",8
"word of the day",8
"working on a new",8
"would be interested in",8
"would like to thank",8
"wrong side of the",8
"you all had a",8
"you dont need to",8
"you get what you",8
"you had a good",8
"you have to earn",8
"you have to make",8
"you need to make",8
"you should be able",8
"you think about the",8
"you want to get",8
"youll be able to",8
"youre going to get",8
"a bill that would",7
"a couple of the",7
"a couple weeks ago",7
"a different kind of",7
"a fair amount of",7
"a hole in the",7
"a home in the",7
"a host of other",7
"a huge fan of",7
"a large number of",7
"a lead in the",7
"a letter to the",7
"a link to the",7
"a little less than",7
"a long time i",7
"a long way from",7
"a lot of attention",7
"a lot of stuff",7
"a lot of trouble",7
"a lot of us",7
"a majority of the",7
"a number of other",7
"a severe thunderstorm warning",7
"a short time later",7
"a way that i",7
"a way to get",7
"a way to make",7
"a whole bunch of",7
"a year after the",7
"a year ago the",7
"a year or two",7
"about a year ago",7
"again and again and",7
"all around the world",7
"all at the same",7
"all i have to",7
"all i need is",7
"all the things that",7
"all the time i",7
"all the way around",7
"all you need is",7
"all you need to",7
"along the lines of",7
"am so excited to",7
"am so grateful for",7
"american civil liberties union",7
"and a number of",7
"and be able to",7
"and check it out",7
"and i think the",7
"and if you dont",7
"and lots and lots",7
"and one of my",7
"and ready to go",7
"and take care of",7
"and the ability to",7
"and this is the",7
"and went on to",7
"and were going to",7
"and you can see",7
"another one of my",7
"anyone with information is",7
"are not in the",7
"are you still in",7
"are you trying to",7
"are you up to",7
"around the same time",7
"as far back as",7
"as he tried to",7
"as i can tell",7
"as i would like",7
"as if it was",7
"as long as its",7
"as part of an",7
"as soon as they",7
"as well as an",7
"as well as other",7
"as well as some",7
"as well as their",7
"asked him if he",7
"at a rate of",7
"at any given time",7
"at least a few",7
"at least i think",7
"at pm at the",7
"at some point in",7
"at the time that",7
"at the top and",7
"back to the hotel",7
"be a little bit",7
"be able to use",7
"be honest with you",7
"be in a position",7
"be sure to get",7
"be the best thing",7
"became one of the",7
"because i wanted to",7
"because it is a",7
"been a fan of",7
"been in contact with",7
"been one of the",7
"before you know it",7
"best of luck with",7
"between am and pm",7
"bureau of labor statistics",7
"but at the end",7
"but i do know",7
"but i dont like",7
"but i love the",7
"but i think that",7
"but im pretty sure",7
"but it seems like",7
"but it will be",7
"but its going to",7
"but most of them",7
"but not in the",7
"but thats not the",7
"but we need to",7
"but when it comes",7
"but you know what",7
"by far the most",7
"by that i mean",7
"cake cake cake cake",7
"can take care of",7
"can tell you that",7
"cannot wait to see",7
"cant wait to go",7
"cant wait to read",7
"cant wait to watch",7
"centers for disease control",7
"check out our new",7
"chief executive officer of",7
"cholesterol mg sodium g",7
"coach of the year",7
"come back to the",7
"coming to an end",7
"congrats on the new",7
"couple of years ago",7
"definitely going to be",7
"designed to provide a",7
"didnt know how to",7
"disease control and prevention",7
"do not have a",7
"do not have to",7
"do not know the",7
"do you think i",7
"do you think the",7
"doing the same thing",7
"dont give a fuck",7
"dont have the time",7
"dont know how i",7
"dont know what im",7
"dont think ive ever",7
"dont want to miss",7
"dont want to see",7
"dow jones industrial average",7
"each other in a",7
"earlier in the year",7
"even if it is",7
"even though it is",7
"every single one of",7
"every time i see",7
"everyone is having a",7
"everyone who came out",7
"feels good to be",7
"felt the need to",7
"few months ago i",7
"figured out how to",7
"find out more about",7
"first day of school",7
"first six months of",7
"first time i saw",7
"first time in a",7
"first time in years",7
"first time this season",7
"follow me on instagram",7
"for a few weeks",7
"for a short time",7
"for a while i",7
"for coming out to",7
"for disease control and",7
"for him to be",7
"for me and my",7
"for me when i",7
"for minutes or until",7
"for taking the time",7
"for the life of",7
"for the next two",7
"for the people of",7
"for the time being",7
"for yards and two",7
"for your chance to",7
"from new york city",7
"from noon to pm",7
"from the heat and",7
"get back on the",7
"get back to the",7
"get some work done",7
"give us a call",7
"glad to hear it",7
"glad to hear that",7
"glad you liked it",7
"going to be good",7
"going to be one",7
"going to come out",7
"going to do that",7
"going to do with",7
"going to make a",7
"going to talk about",7
"great way to start",7
"had a bit of",7
"had the pleasure of",7
"had to do was",7
"happy cinco de mayo",7
"happy new year to",7
"happy st patricks day",7
"has been charged with",7
"has the potential to",7
"has to be the",7
"have a bunch of",7
"have a good one",7
"have a long way",7
"have anything to do",7
"have been in the",7
"have to be the",7
"have to get a",7
"have to have a",7
"have to tell you",7
"have to wait and",7
"have to wait until",7
"have you been to",7
"have you ever been",7
"having a hard time",7
"he said he was",7
"he said i dont",7
"he said i was",7
"hes going to be",7
"him out of the",7
"home in the block",7
"hope everyone is having",7
"hope you all had",7
"hope you feel better",7
"how do you know",7
"how is your day",7
"how often do you",7
"how to deal with",7
"how we can help",7
"i am a little",7
"i am about to",7
"i am pretty sure",7
"i am ready for",7
"i am so ready",7
"i am talking about",7
"i am working on",7
"i can do to",7
"i can help you",7
"i can say that",7
"i can see the",7
"i cant believe its",7
"i cant believe that",7
"i cant wait until",7
"i decided to make",7
"i do have to",7
"i do not think",7
"i dont agree with",7
"i dont care about",7
"i dont even have",7
"i dont get to",7
"i dont think im",7
"i dont think thats",7
"i fell in love",7
"i go back to",7
"i got to see",7
"i grew up in",7
"i had a dream",7
"i had to be",7
"i had to get",7
"i had to have",7
"i had to take",7
"i had to use",7
"i happened to be",7
"i hate when i",7
"i have a problem",7
"i have been so",7
"i have had the",7
"i have no clue",7
"i have to tell",7
"i havent been able",7
"i havent been on",7
"i hope to see",7
"i hope you all",7
"i just dont get",7
"i just dont know",7
"i just want a",7
"i knew i was",7
"i know a lot",7
"i know how you",7
"i know i was",7
"i know you will",7
"i like to think",7
"i love you more",7
"i might be able",7
"i picked it up",7
"i picked up a",7
"i really like the",7
"i really wish i",7
"i remember when i",7
"i seem to be",7
"i think he was",7
"i think i can",7
"i think its the",7
"i think we all",7
"i think were going",7
"i thought to myself",7
"i tried to get",7
"i try not to",7
"i used to have",7
"i want to thank",7
"i wanted to go",7
"i wanted to share",7
"i was in my",7
"i was looking at",7
"i was on my",7
"i was planning on",7
"i was talking about",7
"i wasnt going to",7
"i will be in",7
"i will tell you",7
"i would be a",7
"i wouldnt have to",7
"id like to think",7
"if all goes well",7
"if i dont get",7
"if i ever get",7
"if i were a",7
"if i were to",7
"if it wasnt for",7
"if this is the",7
"if we can get",7
"if you dont love",7
"if you get a",7
"if you know of",7
"if you need any",7
"if you really want",7
"if you say so",7
"if you want something",7
"if youre in the",7
"ill be at the",7
"im a sucker for",7
"im going to see",7
"im going to start",7
"im going to the",7
"im just trying to",7
"im trying to get",7
"in a bid to",7
"in a bit of",7
"in a good way",7
"in a matter of",7
"in a state of",7
"in comparison to the",7
"in contact with the",7
"in each of the",7
"in federal court in",7
"in front of my",7
"in front of their",7
"in front of us",7
"in my head i",7
"in my life i",7
"in my life right",7
"in other words the",7
"in the big leagues",7
"in the car and",7
"in the country and",7
"in the early morning",7
"in the end it",7
"in the end the",7
"in the face and",7
"in the future and",7
"in the last two",7
"in the last week",7
"in the last year",7
"in the locker room",7
"in the meantime i",7
"in the next week",7
"in the rest of",7
"in the s the",7
"in the same period",7
"in the state of",7
"in the third period",7
"in the western conference",7
"in us district court",7
"information is asked to",7
"is a good one",7
"is a graduate of",7
"is a great way",7
"is asked to call",7
"is going to come",7
"is going to get",7
"is gonna be a",7
"is looking for a",7
"is no longer a",7
"is no way to",7
"is not a good",7
"is not to say",7
"is one of them",7
"is one of three",7
"is so much more",7
"is the author of",7
"is the most important",7
"is the time to",7
"is to make sure",7
"is what it is",7
"is where its at",7
"it again and again",7
"it also has a",7
"it felt like a",7
"it has a nice",7
"it has nothing to",7
"it is easy to",7
"it is important for",7
"it is said that",7
"it is time for",7
"it might have been",7
"it should be a",7
"it turned out that",7
"it was a bit",7
"it was a pleasure",7
"it was a really",7
"it was really good",7
"it was the perfect",7
"it will be the",7
"it would make my",7
"its not going to",7
"its one of those",7
"ive been able to",7
"just a few minutes",7
"just as much as",7
"just trying to get",7
"know about you but",7
"know if you can",7
"know that they are",7
"know what to say",7
"know whats going to",7
"know who you are",7
"last day of the",7
"late in the game",7
"learn more about the",7
"let me just say",7
"let them know that",7
"let you know when",7
"like a good idea",7
"like i have a",7
"look forward to hearing",7
"looking forward to meeting",7
"looking forward to next",7
"lot of people are",7
"love the fact that",7
"love to have you",7
"love you so so",7
"made me want to",7
"make me want to",7
"man and a woman",7
"may not have been",7
"me a lot of",7
"me i love you",7
"million or cents per",7
"more to do with",7
"more to the point",7
"much for the follow",7
"must have been a",7
"my fair share of",7
"my family and i",7
"my way through the",7
"near the end of",7
"need to talk to",7
"need to think about",7
"news of the world",7
"next couple of days",7
"no idea how much",7
"no matter how good",7
"no matter what happens",7
"no one in the",7
"not a big fan",7
"not a good thing",7
"not going to make",7
"nothing to worry about",7
"now i need to",7
"now we have a",7
"occurred to me that",7
"of a loved one",7
"of a number of",7
"of being able to",7
"of course there are",7
"of millions of dollars",7
"of one of my",7
"of the book is",7
"of the department of",7
"of the most famous",7
"of the most important",7
"of the number of",7
"of the state of",7
"of the university of",7
"of the worlds most",7
"of the year for",7
"of the year in",7
"of weeks ago i",7
"on behalf of the",7
"on condition of anonymity",7
"on one side of",7
"on our way to",7
"on the backs of",7
"on the disabled list",7
"on the path to",7
"on the second floor",7
"on the wrong side",7
"on their way to",7
"on this day in",7
"one of a kind",7
"one of my best",7
"one of the big",7
"one of the citys",7
"one of the major",7
"one of the only",7
"one of the other",7
"one of those people",7
"one side of the",7
"only a matter of",7
"only one of the",7
"or at least a",7
"or something like that",7
"out how to get",7
"out of the box",7
"over the last two",7
"over the next few",7
"part of the process",7
"parts of the country",7
"percent of the vote",7
"played a role in",7
"please follow me i",7
"pointed out that the",7
"preheat the oven to",7
"proud to be a",7
"put it in a",7
"ready to get back",7
"really dont want to",7
"remember the last time",7
"rest of the week",7
"rest of the year",7
"right out of the",7
"right side of the",7
"rookie of the year",7
"rt if you love",7
"rt if you want",7
"said he had been",7
"said it would be",7
"said we have to",7
"said we need to",7
"says a lot about",7
"second half of the",7
"securities and exchange commission",7
"see a lot of",7
"see if i can",7
"see if we can",7
"see what i can",7
"send an email to",7
"sent you an email",7
"seven days a week",7
"she told me that",7
"so i dont have",7
"so i have to",7
"so much that i",7
"so proud of you",7
"so what are you",7
"social security and medicare",7
"state and local governments",7
"state board of education",7
"still trying to figure",7
"story of my life",7
"supposed to be the",7
"sure to stop by",7
"taken to a hospital",7
"taking a break from",7
"teacher of the year",7
"than a year ago",7
"than percent of the",7
"thank you all for",7
"thank you for coming",7
"thank you have a",7
"thanks for being a",7
"thanks for the link",7
"that all of the",7
